barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,_id,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
44700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,null,2,null,1,null,null,null,null,5ff36adb0a720f0523000590,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,null,3,null,1,null,null,null,null,5ff36adb0a720f0523000590,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,null,4,null,1,null,null,null,null,5ff36adb0a720f0523000590,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700009888,"OSCAR MAYER Cotto Salami, 12 oz",9.99,9.99,null,5,null,1,null,null,null,null,5ff36adb0a720f0523000590,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER LUNCH MEAT,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
21000012961,null,1,1,null,1,null,1,null,null,null,null,5ff36da00a7214ada100059b,null,null,null,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,1,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,2,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,3,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,4,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,5,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,6,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,7,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,8,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000678358,KRAFT Barbecue Roasted Garlic 18 OZ 002100067835,9.99,9.99,null,9,null,1,null,null,null,null,5ff36dc40a7214ada100059f,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,1,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,2,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,3,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,4,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,5,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,6,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,7,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,8,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
44700033302,"OSCAR MAYER Carving Board Oven Roasted Turkey Breast, 7.5 oz",9.99,9.99,null,9,null,1,null,null,null,null,5ff3710b0a7214ada10005a7,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER CARVING BOARD,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
21000059232,null,10,10,null,1,null,1,null,null,null,null,5ff36d780a7214ada1000593,null,null,null,SARGENTO SLICED NATURAL CHEESE 7OZ OR SMALLER,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
43000004944,"MAXWELL HOUSE Orange International Cafe Beverage Mix, 9.3 OZ",1,1,null,1,null,1,null,null,null,null,5ff371410a7214ada10005ba,null,null,559c2234e4b06aca36af13c6,MAXWELL HOUSE INTERNATIONAL INSTANT COFFEE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5,800,null,null,null,null,null,null
7.59283E+11,KRAFT BACK TO NATURE CHEDDAR CHEESE SHELL MACARONI AND CHEESE MIX 6 OZ - 0759283400081,1,1,null,1,null,1,null,null,null,null,5ff36c8b0a720f05230005a1,null,null,null,null,5e825d64f221c312e698a62a,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,1,null,1,null,null,null,null,5ff36c550a7214ada1000588,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,2,null,1,null,null,null,null,5ff36c550a7214ada1000588,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,3,null,1,null,null,null,null,5ff36c550a7214ada1000588,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,4,null,1,null,null,null,null,5ff36c550a7214ada1000588,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
25800000135,SMART MADE Rosemary Grilled Beef & Vegetables 9 OZ Box,5,5,null,5,null,1,null,null,null,null,5ff36c550a7214ada1000588,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,1,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,2,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,3,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,4,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,5,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,6,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,7,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,8,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43000043486,Jell-O Make Your Own Mixchief Gelatin Juice 0.25-oz,9.99,9.99,null,9,null,1,null,null,null,null,5ff36acb0a720f052300058d,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,1,null,1,null,null,null,null,5ff371450a7214ada10005bd,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,2,null,1,null,null,null,null,5ff371450a7214ada10005bd,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,3,null,1,null,null,null,null,5ff371450a7214ada10005bd,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,4,null,1,null,null,null,null,5ff371450a7214ada10005bd,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
29000024748,NATURE TREE Walnuts 8oz,9.99,9.99,null,5,null,1,null,null,null,null,5ff371450a7214ada10005bd,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,1,null,1,null,null,null,null,5ff36d9d0a720f05230005aa,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,2,null,1,null,null,null,null,5ff36d9d0a720f05230005aa,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,3,null,1,null,null,null,null,5ff36d9d0a720f05230005aa,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,4,null,1,null,null,null,null,5ff36d9d0a720f05230005aa,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
44700002810,OSCAR MAYER XXL Premium Fully-Cooked Beef Franks 16 OZ 004470000281,5,5,null,5,null,1,null,null,null,null,5ff36d9d0a720f05230005aa,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,1,null,1,null,null,null,null,5ff36c590a7214ada1000589,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,2,null,1,null,null,null,null,5ff36c590a7214ada1000589,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,3,null,1,null,null,null,null,5ff36c590a7214ada1000589,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,4,null,1,null,null,null,null,5ff36c590a7214ada1000589,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
43000079904,GEVALIA KAFFE Cold Brew Iced Latte Mocha 11fl OZ,5,5,null,5,null,1,null,null,null,null,5ff36c590a7214ada1000589,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE COLD BREW COFFEE BEVERAGE,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,25,800,null,null,null,null,null,null
44000000745,#NAME?,1,1,null,1030,null,1,null,null,null,null,5ff29be20a7214ada1000571,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,null,null,KRAFT EASY CHEESE,SARGENTO RICOTTA CHEESE,1,null,44000000745,null,null,null,TRUE,null,null,null,null,null
null,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,null,0,null,1,null,null,null,null,5ff3416f0a7214ada1000576,null,null,null,null,null,null,null,null,null,null,28.57,"flipbelt level terrain waist pouch, neon yellow, large/32-35",null,null,null,null,null,null,null,null,28.57,null
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,1,null,1,null,null,null,null,5ff36c6d0a720f0523000597,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,2,null,1,null,null,null,null,5ff36c6d0a720f0523000597,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,3,null,1,null,null,null,null,5ff36c6d0a720f0523000597,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
46704085905,T.G.I. FRIDAY'S(r) Frozen Loaded Baked Potato Cheese Spread DIP BOX 8 OZ 004670408590,4.55,4.55,null,4,null,1,null,null,null,null,5ff36c6d0a720f0523000597,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21000057832,null,1,1,null,1,null,1,null,null,null,null,5ff36a830a7214ada100057b,null,null,null,ANNIE'S HOMEGROWN MICROWAVABLE MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000002917,null,10,10,null,1,null,1,null,null,null,null,5ff36c570a720f0523000593,null,null,null,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
44700019917,OSCAR MAYER Lower Sodium Bacon 16 oz. Pack,10,10,null,1,null,1,null,null,null,null,5ff3713c0a7214ada10005b6,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER BACON,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,50,800,null,null,null,null,null,null
43000035818,"TASSIMO French Vanilla T-Discs, 80ct",0.99,0.99,null,1,null,1,null,null,null,null,5ff371130a7214ada10005aa,null,null,559c2234e4b06aca36af13c6,GEVALIA KAFFE TASSIMO COFFEE DISCS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5,800,null,null,null,null,null,null
70085046583,null,9.99,9.99,null,1,null,1,null,null,null,null,5ff370f00a7214ada10005a3,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
70085046583,null,9.99,9.99,null,2,null,1,null,null,null,null,5ff370f00a7214ada10005a3,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
70085046583,null,9.99,9.99,null,3,null,1,null,null,null,null,5ff370f00a7214ada10005a3,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
70085046583,null,9.99,9.99,null,4,null,1,null,null,null,null,5ff370f00a7214ada10005a3,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
70085046583,null,9.99,9.99,null,5,null,1,null,null,null,null,5ff370f00a7214ada10005a3,null,null,null,TOTINO'S PIZZA ROLLS 15 COUNT - 40 COUNT,5332f5f3e4b03c9a25efd0ae,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
44700073377,"OSCAR MAYER Jumbo Angus Beef Uncured Franks, 15.0 OZ",1,1,null,1,null,1,null,null,null,null,5ff371240a7214ada10005b3,null,null,559c2234e4b06aca36af13c6,OSCAR MAYER HOT DOG - BEEF FRANKS,559c2234e4b06aca36af13c6,null,null,null,null,null,null,null,null,null,5,800,null,null,null,null,null,null
21000055920,null,1,1,null,1,null,1,null,null,null,null,5ff36c8d0a7214ada1000591,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
21000051885,null,0.99,0.99,null,1,null,1,null,null,null,null,5ff36ad40a7214ada1000585,null,null,null,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
71040063102,null,9.99,9.99,null,1,null,1,null,null,null,null,5ff36dcb0a7214ada10005a0,null,null,null,SARGENTO STRING OR STICK CHEESE,5e7cf838f221c312e698a628,null,null,null,null,null,null,null,null,null,null,null,TRUE,null,null,null,null,null
