bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,createDate1,dateScanned1,finishedDate1,modifyDate1,pointsAwardedDate1,purchaseDate1,id_oid
5,All-receipts receipt bonus,5,4,FINISHED,18.2,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,05-01-2021 15:06,5ff5d1f20a720f05230005db
5,All-receipts receipt bonus,5,1,FINISHED,1,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,05-01-2021 15:06,5ff5d1dc0a720f05230005d6
0,null,250,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,03-01-2021 06:00,5ff5d1dd0a720f05230005d7
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",755,1,FINISHED,1,5ff5d1a38f142f11dd1886ba,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,05-01-2021 15:05,5ff5d1a30a7214ada10005ef
5,All-receipts receipt bonus,305,4,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,05-01-2021 15:06,5ff5d20c0a720f05230005e3
27,COMPLETE_PARTNER_RECEIPT,350.6,4,FINISHED,4.66,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,05-01-2021 15:06,5ff5d1fa0a720f05230005dd
0,null,125,5,FINISHED,25,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,01-01-2021 06:00,5ff5d1d80a7214ada10005f7
5,All-receipts receipt bonus,305,10,FINISHED,10,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,22-12-2020 00:00,5ff5d1f40a720f05230005dc
0,null,50,1,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,05-01-2021 15:06,5ff5d2060a720f05230005e0
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",793.1,16,FINISHED,52.12,5ff616a68f142f11dd189163,06-01-2021 20:09,06-01-2021 20:09,06-01-2021 20:09,06-01-2021 20:09,06-01-2021 20:09,06-01-2021 00:00,5ff618e30a7214ada10005fa
45,COMPLETE_PARTNER_RECEIPT,100,1,FINISHED,0.99,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,5ff5d2060a720f05230005e1
5,All-receipts receipt bonus,5,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,03-01-2021 06:00,5ff5d1df0a720f05230005d8
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,06-01-2021 15:04,06-01-2021 15:04,06-01-2021 15:04,06-01-2021 15:04,06-01-2021 15:04,24-12-2020 15:04,5ff5d1990a7214ada10005ea
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1800,1,FINISHED,10,5ff5d1d08f142f11dd18884c,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,5ff5d1d00a7214ada10005f2
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",200,1,FINISHED,10,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,05-01-2021 15:05,5ff5d1d60a7214ada10005f5
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,06-01-2021 15:04,06-01-2021 15:04,06-01-2021 15:04,06-01-2021 15:04,06-01-2021 15:04,24-12-2020 15:04,5ff5d1940a7214ada10005e9
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,5ff5d2030a720f05230005df
45,COMPLETE_PARTNER_RECEIPT,50,1,FINISHED,1,54943462e4b07e684157a532,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,05-01-2021 15:05,5ff5d1a10a7214ada10005ee
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,1,5ff5d19b8f142f11dd188696,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,05-01-2021 15:05,5ff5d19c0a7214ada10005eb
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,5,FINISHED,49.95,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,06-01-2021 15:05,01-01-2021 06:00,5ff5d1cb0a7214ada10005f0
5,All-receipts receipt bonus,5,1,FINISHED,9.99,5ff5d15aeb7c7d12096d91a2,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,06-01-2021 15:06,5ff5d20b0a720f05230005e2
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,6,FINISHED,29,5ff73be5eb7c7d31ca8a45a7,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 00:00,5ff73be50a720f0523000608
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3250,3,FINISHED,23,5ff79464b3348b11c933738b,05-01-2021 17:08,05-01-2021 17:08,07-01-2021 17:08,07-01-2021 23:08,07-01-2021 17:08,05-01-2021 12:00,5ff7946f0a720f052300063c
100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100,4,FINISHED,25,5ff7268eeb7c7d12096da2a9,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 00:00,5ff726910a720f05230005f1
0,null,0,2,FINISHED,6.18,5ff7741e04929111f6e90902,07-01-2021 20:50,07-01-2021 20:50,07-01-2021 20:50,07-01-2021 20:50,null,07-01-2021 00:00,5ff774200a7214ada1000638
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,07-01-2021 18:15,07-01-2021 18:15,07-01-2021 18:15,07-01-2021 18:15,07-01-2021 18:15,06-01-2021 18:15,5ff74fd10a720f0523000619
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,10,5ff73b90eb7c7d31ca8a452b,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,31-12-2020 00:00,5ff73bdb0a720f0523000605
5,All-receipts receipt bonus,4005,3,FINISHED,23,5ff79464b3348b11c933738b,05-01-2021 17:09,05-01-2021 17:09,07-01-2021 17:09,07-01-2021 23:09,07-01-2021 17:09,05-01-2021 12:00,5ff794940a720f0523000640
5,All-receipts receipt bonus,2005,1,FINISHED,1,5ff7930fb3348b11c93372a6,06-01-2021 05:06,06-01-2021 05:06,07-01-2021 11:06,07-01-2021 17:06,07-01-2021 11:06,05-01-2021 05:06,5ff794020a720f0523000635
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,4,FINISHED,22,5ff73bea8f142f3276c3e84a,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 16:50,07-01-2021 00:00,5ff73beb0a7214ada100061c
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FLAGGED,1,5ff7930fb3348b11c93372a6,06-01-2021 23:09,06-01-2021 23:09,null,07-01-2021 17:09,null,05-01-2021 23:09,5ff794bf0a7214ada1000650
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",841.2,4,FINISHED,18.2,5ff74f3db3348b11c93361d1,07-01-2021 18:15,07-01-2021 18:15,07-01-2021 18:15,07-01-2021 18:15,07-01-2021 18:15,06-01-2021 18:15,5ff74faf0a720f0523000613
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",5750,4,FINISHED,27,5ff79459b3348b11c933736d,05-01-2021 17:08,05-01-2021 17:08,07-01-2021 17:08,07-01-2021 23:08,07-01-2021 17:08,05-01-2021 12:00,5ff7945a0a7214ada1000646
5,All-receipts receipt bonus,5,5,FINISHED,49.95,5ff74f3db3348b11c93361d1,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,24-12-2020 00:00,5ff74ffe0a720f0523000621
5,All-receipts receipt bonus,5,2,FINISHED,1,5ff7264e8f142f11dd189504,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,06-01-2021 15:19,5ff726790a7214ada1000602
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1800,1,FINISHED,10,5ff75004b3348b11c9336bd6,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,5ff750050a7214ada1000633
45,COMPLETE_PARTNER_RECEIPT,350,1,FINISHED,1,5ff74f3db3348b11c93361d1,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,06-01-2021 18:16,5ff74ffb0a720f0523000620
5,All-receipts receipt bonus,5,1,FINISHED,1,5ff74f3db3348b11c93361d1,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,07-01-2021 18:16,06-01-2021 18:16,5ff74ff50a720f052300061e
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",3750,2,FINISHED,21,5ff79464b3348b11c933738b,05-01-2021 17:08,05-01-2021 17:08,07-01-2021 17:08,07-01-2021 17:08,07-01-2021 17:08,05-01-2021 12:00,5ff794640a720f052300063b
5,All-receipts receipt bonus,5,2,FINISHED,1,5ff7264e8f142f11dd189504,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:19,06-01-2021 15:19,5ff726810a720f05230005ea
0,null,8700,10,FLAGGED,290,5ff73b90eb7c7d31ca8a452b,07-01-2021 16:50,07-01-2021 16:50,null,07-01-2021 16:50,null,07-02-2021 16:50,5ff73be10a7214ada1000619
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,2,FINISHED,1,5ff73b90eb7c7d31ca8a452b,07-01-2021 16:49,07-01-2021 16:49,07-01-2021 16:49,07-01-2021 16:49,07-01-2021 16:49,06-01-2021 16:49,5ff73bae0a720f0523000600
0,null,0,0,FLAGGED,0,5ff73be9eb7c7d31ca8a45bc,07-01-2021 16:50,07-01-2021 16:50,null,07-01-2021 16:50,null,null,5ff73be90a720f052300060a
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",760,1,FINISHED,1,5ff7264e8f142f11dd189504,07-01-2021 15:18,07-01-2021 15:18,07-01-2021 15:18,07-01-2021 15:18,07-01-2021 15:18,06-01-2021 15:18,5ff7265a0a7214ada10005fb
5,All-receipts receipt bonus,2005,2,FINISHED,1,5ff7930fb3348b11c93372a6,05-01-2021 23:07,05-01-2021 23:07,07-01-2021 23:07,07-01-2021 23:07,07-01-2021 05:07,04-01-2021 23:07,5ff7942e0a720f0523000637
0,null,0,0,FLAGGED,0,5ff7946004929111f6e90ceb,07-01-2021 05:08,07-01-2021 05:08,null,07-01-2021 17:08,null,null,5ff794600a7214ada1000647
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810,5,FLAGGED,13,5ff726a38f142f11dd1895dc,07-01-2021 15:20,07-01-2021 15:20,null,07-01-2021 15:20,07-01-2021 15:20,06-01-2021 15:20,5ff726a40a720f05230005fa
5,All-receipts receipt bonus,2005,2,FINISHED,1,5ff7930fb3348b11c93372a6,05-01-2021 23:06,05-01-2021 23:06,07-01-2021 23:07,07-01-2021 23:07,07-01-2021 05:07,04-01-2021 23:06,5ff794130a7214ada1000640
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,5,FINISHED,50,5ff7264e8f142f11dd189504,07-01-2021 15:19,07-01-2021 15:19,07-01-2021 15:34,07-01-2021 15:34,07-01-2021 15:19,06-01-2021 00:00,5ff726640a720f05230005e6
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",780,4,FLAGGED,12,5ff793dd04929111f6e90c69,02-01-2021 17:06,02-01-2021 17:06,null,07-01-2021 17:06,06-01-2021 23:06,01-01-2021 17:06,5ff793dd0a720f0523000633
0,null,0,null,SUBMITTED,null,5ff7264e8f142f11dd189504,07-01-2021 15:19,07-01-2021 15:19,null,07-01-2021 15:19,null,null,5ff726860a720f05230005ec
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FINISHED,3.25,5ff8da4e04929111f6e91462,08-01-2021 22:18,08-01-2021 22:18,08-01-2021 22:18,08-01-2021 22:19,08-01-2021 22:18,07-01-2021 22:18,5ff8da4e0a720f05c5000012
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,4,FINISHED,23,5ff873ddb3348b11c9337733,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 00:00,5ff873de0a720f0523000648
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,10,5ff873d1b3348b11c9337716,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,01-01-2021 00:00,5ff8740c0a720f0523000659
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,1,FLAGGED,1,5ff8da28b3348b11c9337ac6,08-01-2021 22:18,08-01-2021 22:18,null,08-01-2021 22:18,08-01-2021 22:18,07-01-2021 22:18,5ff8da4c0a720f05c5000011
5,All-receipts receipt bonus,5,2,FINISHED,11,5ff8da28b3348b11c9337ac6,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,07-01-2021 22:19,5ff8da860a720f05c5000022
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,4,FINISHED,27,5ff8da7c04929111f6e914de,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 00:00,5ff8da7c0a7214adca000020
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",810,5,FLAGGED,13,5ff8da65b3348b11c9337b29,08-01-2021 22:19,08-01-2021 22:19,null,08-01-2021 22:19,08-01-2021 22:19,07-01-2021 22:19,5ff8da650a7214adca00001e
5,All-receipts receipt bonus,5,2,FINISHED,1,5ff8da28b3348b11c9337ac6,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,07-01-2021 22:19,5ff8da540a7214adca000017
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",9200,10,FLAGGED,290,5ff873d1b3348b11c9337716,08-01-2021 15:02,08-01-2021 15:02,null,08-01-2021 15:02,null,08-02-2021 15:02,5ff873f10a720f052300064f
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FINISHED,10,5ff873d1b3348b11c9337716,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,01-01-2021 00:00,5ff874170a7214ada100065f
5,All-receipts receipt bonus,1005,1,FINISHED,1,54943462e4b07e684157a532,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,07-01-2021 22:19,5ff8da680a720f05c5000019
5,All-receipts receipt bonus,5,1,FINISHED,28,5ff873ddb3348b11c9337733,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:02,08-01-2021 15:01,08-01-2021 00:00,5ff873e30a720f052300064c
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1999.6,2,FINISHED,1,5ff8ce8504929111f6e913cb,06-01-2021 21:29,06-01-2021 21:29,08-01-2021 21:29,08-01-2021 21:29,08-01-2021 21:29,05-01-2021 21:29,5ff8cea10a7214adca00000b
5,All-receipts receipt bonus,5,2,FINISHED,1,5ff873d1b3348b11c9337716,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,07-01-2021 15:02,5ff874050a7214ada100065d
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FLAGGED,1,5ff8da62b3348b11c9337b21,08-01-2021 22:19,08-01-2021 22:19,null,08-01-2021 22:19,08-01-2021 22:19,07-01-2021 22:19,5ff8da620a7214adca00001d
5,All-receipts receipt bonus,5,2,FINISHED,20,5ff8da7eb3348b11c9337b72,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 00:00,5ff8da820a720f05c5000020
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",350,1,FINISHED,10,5ff8da28b3348b11c9337ac6,08-01-2021 22:18,08-01-2021 22:18,08-01-2021 22:18,08-01-2021 22:18,08-01-2021 22:18,01-01-2021 00:00,5ff8da390a7214adca000013
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,2,FINISHED,24,5ff873ddb3348b11c9337733,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 00:00,5ff873df0a7214ada1000652
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,4,FINISHED,26,5ff8da7eb3348b11c9337b72,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 00:00,5ff8da7f0a7214adca000022
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,5,FINISHED,20,5ff8da7eb3348b11c9337b72,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 00:00,5ff8da7f0a720f05c500001d
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,2,FINISHED,28,5ff8da7eb3348b11c9337b72,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 00:00,5ff8da800a720f05c500001e
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600,1,FINISHED,10,5ff8c4e8b3348b11c9337a11,08-01-2021 20:47,08-01-2021 20:47,08-01-2021 20:47,08-01-2021 20:47,08-01-2021 20:47,01-01-2021 00:00,5ff8c4fb0a7214adca000006
100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",189.2,6,FINISHED,14,5fa5b0b720dc5111dd86dcc1,05-11-2020 20:23,05-11-2020 20:23,08-01-2021 21:44,08-01-2021 21:44,08-01-2021 21:44,04-11-2020 20:23,5fa5b0ca0a720f05ef0000bf
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",250,1,FINISHED,1,5ff873d1b3348b11c9337716,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,08-01-2021 15:02,07-01-2021 15:02,5ff873f90a720f0523000651
0,null,0,2,FINISHED,6.18,5ff8c88604929111f6e913b7,08-01-2021 21:03,08-01-2021 21:03,08-01-2021 21:03,08-01-2021 21:03,null,08-01-2021 00:00,5ff8c8880a7214adca000008
0,null,0,0,REJECTED,0,5ff8da28b3348b11c9337ac6,08-01-2021 22:19,08-01-2021 22:19,null,08-01-2021 22:19,null,null,5ff8da570a720f05c5000015
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,8,FINISHED,23,5ff873d304929111f6e91096,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 15:01,08-01-2021 00:00,5ff873d40a720f0523000644
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",600,1,FINISHED,10,5ff8c330b3348b11c9337a04,08-01-2021 20:42,08-01-2021 20:42,08-01-2021 20:43,08-01-2021 20:43,08-01-2021 20:43,01-01-2021 00:00,5ff8c3a20a7214adca000005
5,All-receipts receipt bonus,1005,2,FINISHED,1,5ff8da28b3348b11c9337ac6,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,08-01-2021 22:19,07-01-2021 22:19,5ff8da550a720f05c5000014
0,null,0,0,FLAGGED,0,5ff8da7db3348b11c9337b6a,08-01-2021 22:19,08-01-2021 22:19,null,08-01-2021 22:19,null,null,5ff8da7d0a720f05c500001c
5,All-receipts receipt bonus,5,1,FINISHED,3.09,5ffc98b604929111f6e923f5,11-01-2021 08:28,11-01-2021 08:28,11-01-2021 13:28,11-01-2021 13:28,11-01-2021 13:28,10-01-2021 14:00,5ffc98b70a720f05c500003d
0,null,100,1,FINISHED,10,5ffcb47d04929111f6e9256c,11-01-2021 20:28,11-01-2021 20:28,11-01-2021 20:28,11-01-2021 20:28,11-01-2021 20:28,04-01-2021 00:00,5ffcb4d40a7214ad4e000017
150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",150,1,FINISHED,20,5ffc8ff9b3348b11c9338896,11-01-2021 17:50,11-01-2021 17:50,11-01-2021 17:50,11-01-2021 17:50,11-01-2021 17:50,11-01-2021 00:00,5ffc8ffc0a720f05c5000036
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FLAGGED,1,5ffc9d8cb3348b11c9338927,11-01-2021 18:48,11-01-2021 18:48,null,11-01-2021 18:48,11-01-2021 18:48,10-01-2021 18:48,5ffc9d8c0a7214adca000049
5,All-receipts receipt bonus,5,5,FINISHED,21,5ffc9da0b3348b11c9338951,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 00:00,5ffc9da40a7214adca000050
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",350,1,FINISHED,10,5ffc9d87b3348b11c9338920,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,04-01-2021 00:00,5ffc9daa0a7214adca000054
0,null,0,1,FINISHED,3.09,5ffc8cc104929111f6e922a3,11-01-2021 07:37,11-01-2021 07:37,11-01-2021 12:38,11-01-2021 12:38,null,10-01-2021 14:00,5ffc8cc20a720f05c5000026
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,4,FINISHED,21,5ffc9da0b3348b11c9338951,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 00:00,5ffc9da10a720f05c5000043
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,5,FINISHED,22,5ffcb4b9b3348b11c9338ae7,11-01-2021 20:27,11-01-2021 20:27,11-01-2021 20:27,11-01-2021 20:27,11-01-2021 20:27,11-01-2021 00:00,5ffcb4b90a720f051500000c
5,All-receipts receipt bonus,5,1,FINISHED,3.09,5ffca2f3b3348b11c9338a10,11-01-2021 09:11,11-01-2021 09:11,11-01-2021 14:11,11-01-2021 14:11,11-01-2021 14:11,10-01-2021 14:00,5ffca2f30a720f05c5000054
250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",8950,10,FLAGGED,290,5ffcb47d04929111f6e9256c,11-01-2021 20:26,11-01-2021 20:26,null,11-01-2021 20:26,null,11-02-2021 20:26,5ffcb4900a720f0515000002
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,2,FINISHED,1,5ffc8f9704929111f6e922bf,11-01-2021 17:49,11-01-2021 17:49,11-01-2021 17:49,11-01-2021 17:49,11-01-2021 17:49,10-01-2021 17:49,5ffc8fa40a720f05c5000028
5,All-receipts receipt bonus,5,1,FINISHED,3.09,5ffc92a104929111f6e923cb,11-01-2021 08:02,11-01-2021 08:02,11-01-2021 13:02,11-01-2021 13:02,11-01-2021 13:02,10-01-2021 14:00,5ffc92a20a7214adca000046
5,All-receipts receipt bonus,5,1,FINISHED,1,54943462e4b07e684157a532,11-01-2021 17:50,11-01-2021 17:50,11-01-2021 17:50,11-01-2021 17:50,11-01-2021 17:50,10-01-2021 17:50,5ffc8fe80a720f05c5000031
500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",500,4,FINISHED,27,5ffc9da0b3348b11c9338951,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 00:00,5ffc9da10a7214adca00004d
0,null,0,3,REJECTED,3,5ffc9d87b3348b11c9338920,11-01-2021 18:49,11-01-2021 18:49,null,11-01-2021 18:49,null,30-10-2017 00:00,5ffc9dc60a7214adca00005a
750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",750,1,FLAGGED,1,5ffcb48d04929111f6e92594,11-01-2021 20:26,11-01-2021 20:26,null,11-01-2021 20:26,11-01-2021 20:26,10-01-2021 20:26,5ffcb48d0a7214ad4e000002
300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",300,4,FINISHED,29,5ffc9da0b3348b11c9338951,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 18:49,11-01-2021 00:00,5ffc9da20a7214adca00004e
5,All-receipts receipt bonus,5,1,FINISHED,2.23,5ffc8f9704929111f6e922bf,11-01-2021 17:49,11-01-2021 17:49,11-01-2021 17:49,11-01-2021 17:49,11-01-2021 17:49,11-01-2021 17:49,5ffc8fa90a720f05c500002a
25,COMPLETE_NONPARTNER_RECEIPT,25,1,FLAGGED,1,5ffc9d87b3348b11c9338920,11-01-2021 18:49,11-01-2021 18:49,null,11-01-2021 18:49,null,10-01-2021 18:49,5ffc9dd00a720f05c5000051
